sec,pos_x,pos_y,pos_z,w,x,y,z
1723550695.1934268,1.639923095703125,0.5493161082267761,-1.5503417253494263,0.9998751878738403,0.013676799833774567,0.00714829470962286,-0.0033833044581115246
1723550695.2027838,1.6498783826828003,0.5494602918624878,-1.550554633140564,0.999864935874939,0.013630163855850697,0.008616742677986622,-0.003192456904798746
1723550695.213086,1.6598087549209595,0.5496307611465454,-1.5507253408432007,0.9998530149459839,0.013600588776171207,0.009992724284529686,-0.0030193256679922342
1723550695.2230668,1.6697267293930054,0.5498219728469849,-1.5508604049682617,0.99984210729599,0.013628506101667881,0.011034354567527771,-0.0028969363775104284
1723550695.2326598,1.6796232461929321,0.550003170967102,-1.5509941577911377,0.9998320937156677,0.01374863088130951,0.01179665606468916,-0.002770049963146448
1723550695.242776,1.6894971132278442,0.5501828193664551,-1.5510855913162231,0.999819815158844,0.013872244395315647,0.01269356720149517,-0.0026146830059587955
1723550695.2531629,1.699341058731079,0.5503780245780945,-1.5511672496795654,0.9998078942298889,0.013752615079283714,0.0137515589594841,-0.002419121563434601
1723550695.262651,1.7091363668441772,0.5505650043487549,-1.55124831199646,0.9997952580451965,0.013796692714095116,0.014648697338998318,-0.002164804842323065
1723550695.2730498,1.718854308128357,0.5507649779319763,-1.5512990951538086,0.9997846484184265,0.013814250938594341,0.015367714688181877,-0.001964557683095336
1723550695.282671,1.7285122871398926,0.5509883761405945,-1.5513324737548828,0.9997710585594177,0.013822105713188648,0.01624610461294651,-0.0017344006337225437
1723550695.38299,1.8215808868408203,0.5536197423934937,-1.5514369010925293,0.9995085597038269,0.014356925152242184,0.027854986488819122,0.0009231112198904157
1723550695.3930259,1.8305227756500244,0.5539218187332153,-1.5513916015625,0.9994775652885437,0.014271968975663185,0.028974536806344986,0.0011907177977263927
1723550695.4027278,1.839402437210083,0.5542210936546326,-1.5513625144958496,0.9994509816169739,0.014201868325471878,0.029897235333919525,0.0015322854742407799
1723550695.412922,1.8482273817062378,0.5545202493667603,-1.5513032674789429,0.9994269013404846,0.014145451597869396,0.03069528564810753,0.0018720814259722829
1723550695.4226809,1.8570040464401245,0.5548292994499207,-1.551224946975708,0.9994082450866699,0.013908608816564083,0.031381357461214066,0.0022245263680815697
1723550695.43254,1.8657267093658447,0.5551380515098572,-1.551159143447876,0.9993928074836731,0.013776678591966629,0.0319010391831398,0.00255723693408072
1723550695.443055,1.8744028806686401,0.5554344058036804,-1.5510607957839966,0.9993833899497986,0.013660965487360954,0.032217636704444885,0.002884166082367301
1723550695.4527528,1.8830204010009766,0.5557424426078796,-1.5509393215179443,0.9993780255317688,0.013377714902162552,0.03246447071433067,0.003268898231908679
1723550695.462484,1.8915761709213257,0.5560582876205444,-1.5508321523666382,0.9993724226951599,0.01318567804992199,0.03267773613333702,0.0036128927022218704
1723550695.473053,1.9000808000564575,0.5563780665397644,-1.5507094860076904,0.9993744492530823,0.013107343576848507,0.03261422738432884,0.003917909227311611
1723550695.4828959,1.9085291624069214,0.5567136406898499,-1.550536036491394,0.9993844628334045,0.013020181097090244,0.03229781985282898,0.004247012548148632
1723550695.492631,1.916916012763977,0.5570581555366516,-1.5503748655319214,0.9993994832038879,0.012837821617722511,0.031861480325460434,0.00456415768712759
1723550695.5030248,1.925244688987732,0.5573990345001221,-1.5502270460128784,0.9994091391563416,0.012774977833032608,0.03153418004512787,0.004877373110502958
1723550695.5125608,1.9335112571716309,0.5577605366706848,-1.5500516891479492,0.999421238899231,0.012649615295231342,0.031138122081756592,0.005257998127490282
1723550695.5226,1.941720962524414,0.5581254363059998,-1.5498589277267456,0.9994385838508606,0.01250246912240982,0.030572006478905678,0.005617504473775625
1723550695.53296,1.949866771697998,0.5584954619407654,-1.5496890544891357,0.9994582533836365,0.01240561157464981,0.029893802478909492,0.0059759230352938175
1723550695.542546,1.9579418897628784,0.5588725209236145,-1.5495028495788574,0.9994737505912781,0.012408594600856304,0.029288282617926598,0.00636430224403739
