sec,pos_x,pos_y,pos_z,x,y,z,w
1723550667.6509879,2.632857322692871,-2.105302095413208,-0.8838486671447754,-0.007906015375437583,-0.04453854270551385,-0.07515448711569626,0.9961453592730832
1723550667.7519035,2.721295118331909,-2.11271595954895,-0.8887049555778503,-0.007675059169371274,-0.04190440933593641,-0.07400812451912625,0.9963472679498908
1723550667.8527658,2.8110506534576416,-2.1237244606018066,-0.8692708015441895,-0.005956130774146276,-0.0440003967967905,-0.07278237113772307,0.9963589782651838
1723550667.9536462,2.904463291168213,-2.1340835094451904,-0.8809314370155334,-0.005695981054674404,-0.040687481096765024,-0.07137146954775966,0.9966033080996338
1723550668.0545483,3.028555154800415,-2.1482295989990234,-0.8868661522865295,-0.004924673440759088,-0.0380691381743025,-0.07044486668274917,0.9967768253068313
1723550668.3571131,3.351428508758545,-2.1944432258605957,-0.87340247631073,-0.00029392099597099695,-0.02958448438484451,-0.0677195386737895,0.9972656312756476
1723550668.458037,3.4487173557281494,-2.207489252090454,-0.87954181432724,0.0003245689925981837,-0.02908574820070643,-0.06678218190635829,0.9973434910930027
1723550668.5588963,3.56044602394104,-2.2231616973876953,-0.8505725860595703,-0.0006827903688411015,-0.029436247061360613,-0.06599432662309745,0.9973854590624256
1723550668.6597679,3.6582133769989014,-2.235783576965332,-0.8415396213531494,-0.000804224248928587,-0.02965176185604845,-0.06518700164452196,0.9974320938783244
1723550668.7607179,3.758958339691162,-2.2525794506073,-0.8695324659347534,4.7241959360097864e-05,-0.02924711467317112,-0.0638244626761277,0.9975324600239635
1723550668.8615906,3.8665292263031006,-2.2681639194488525,-0.85660719871521,0.0009183760860998141,-0.028742570593936687,-0.062308525482744605,0.9976425396986118
1723550668.9623992,3.9861226081848145,-2.280803680419922,-0.8515990972518921,-0.0009758560543086727,-0.02292429999109817,-0.061081551280184554,0.9978690166219937
1723550669.0633352,4.080709934234619,-2.294546127319336,-0.8329263925552368,-0.003249558454387359,-0.01716753440467174,-0.06006255876169557,0.9980416792344269
1723550669.2651358,4.2704243659973145,-2.328111410140991,-0.8291058540344238,0.0019976260162397432,0.007027266221327124,-0.057787599403613756,0.9983021732489511
1723550669.3660588,4.355310440063477,-2.346567153930664,-0.7169046998023987,-0.003582248860945052,0.015494347282093921,-0.05651709165541859,0.998274969325099
1723550669.466868,4.4352312088012695,-2.3480465412139893,-0.7749887108802795,8.194916561946436e-05,0.02562292915411136,-0.054024302487400214,0.9982108188657174
1723550669.567731,4.49988317489624,-2.355715274810791,-0.7847855687141418,0.0018466795171153242,0.024259068084526353,-0.052805971584162094,0.998308390118431
