sec,pos_x,pos_y,pos_z,x,y,z,w
1723186348.5062113,-1.2206498384475708,-1.2071094512939453,0.9575995802879333,-0.3318317102412577,0.03468647537546406,0.9356961778234905,0.11470511095564863
1723186348.5284622,-1.2202715873718262,-1.2165285348892212,0.9584909081459045,-0.3321154585979517,0.035115451108010426,0.9366730062404826,0.10540358229461326
1723186348.5395885,-1.2143758535385132,-1.2175182104110718,0.9590364694595337,-0.3322284481119509,0.03537789597230886,0.9371311972312569,0.10078579094822906
1723186348.5507138,-1.21015465259552,-1.2218258380889893,0.9593064188957214,-0.33250539746784874,0.03539376933946327,0.937502026555732,0.09631922484397219
1723186348.561839,-1.212869644165039,-1.2272989749908447,0.9587909579277039,-0.3324906918555623,0.03550762522750086,0.9378639309542726,0.0927384781647487
1723186348.6063426,-1.205875277519226,-1.2410633563995361,0.9622921943664551,-0.3334582134457777,0.03593089453893823,0.9389076870142148,0.07724596788971053
1723186348.6174676,-1.2009655237197876,-1.2444969415664673,0.9619558453559875,-0.3337779832250193,0.035952730797041636,0.9391024960269321,0.07339025121540305
1723186348.6285932,-1.2004408836364746,-1.2476052045822144,0.9642619490623474,-0.33366504483151554,0.036788060523189225,0.9394227734776163,0.0692756970797321
1723186348.6619701,-1.1946996450424194,-1.2558358907699585,0.9663693308830261,-0.3339412891685458,0.03761270712214135,0.9400218503142275,0.0585441759571321
1723186348.6730964,-1.1912500858306885,-1.2611979246139526,0.9680967330932617,-0.3338337315295483,0.0376179497962691,0.9402710175674244,0.05504828262506568
1723186348.6842217,-1.1889241933822632,-1.2620280981063843,0.9699098467826843,-0.33348882914574973,0.038144178136570145,0.9405782786200523,0.05140695155766177
1723186348.6953468,-1.188469648361206,-1.2671568393707275,0.9693368077278137,-0.33416549267128676,0.037981135292067966,0.9404879004345564,0.04871719465272729
1723186348.7064736,-1.1867938041687012,-1.2705458402633667,0.9706538319587708,-0.3341394061432998,0.03831472448674979,0.9406510960960582,0.04536903650883773
1723186348.7175987,-1.18216872215271,-1.2703964710235596,0.9732715487480164,-0.33372097899068753,0.038361829781319905,0.9409328315008393,0.04247463402268415
1723186348.728724,-1.1812982559204102,-1.2753047943115234,0.9746096730232239,-0.33427718879373175,0.03857400510671916,0.9408565673431466,0.03949359818934921
1723186348.7398493,-1.178999662399292,-1.279315710067749,0.975163459777832,-0.3344587482905843,0.038750392223035036,0.9409137007136958,0.036292522333666186
1723186348.7509751,-1.1772042512893677,-1.280160665512085,0.9756031036376953,-0.334552210136016,0.039092055760949436,0.9409827154160209,0.03313854354971015
1723186348.7621007,-1.176489233970642,-1.2821149826049805,0.9754966497421265,-0.33471042791428873,0.039568001126590216,0.9409945050534173,0.030539434204608314
1723186348.773226,-1.175365686416626,-1.2856495380401611,0.9761009216308594,-0.33488949348440916,0.039716172119866645,0.9410071496514532,0.02787796943194109
1723186348.7843523,-1.1704603433609009,-1.289393424987793,0.978943943977356,-0.33488715189486307,0.039809877638592006,0.9410937332667603,0.02466485618610576
1723186348.7954774,-1.1689070463180542,-1.2925019264221191,0.978874683380127,-0.33481099534918585,0.04000863466960944,0.9411749892089472,0.022148829894484145
1723186348.8066027,-1.1673619747161865,-1.295584797859192,0.9789791703224182,-0.3351194516548448,0.03989946027679655,0.9411215213083582,0.019831018418377797
1723186348.817729,-1.1645562648773193,-1.2985783815383911,0.9801884889602661,-0.33483985999984345,0.03988453163004745,0.9412637658144771,0.01772066479034887
1723186348.8288543,-1.1623504161834717,-1.3016760349273682,0.9809263944625854,-0.3349557038798125,0.039905378273793465,0.9412676127433638,0.015084151038082798
1723186348.8399794,-1.1611762046813965,-1.3028091192245483,0.9800922274589539,-0.33519526729997995,0.04022413873842954,0.941203748521583,0.012714207362697724
1723186348.8511057,-1.158107876777649,-1.3067290782928467,0.9817349910736084,-0.3357701149451289,0.03990369361108617,0.9410328817151037,0.011101204934208778
1723186348.862231,-1.155800461769104,-1.308868646621704,0.9837026000022888,-0.3362046350834946,0.0403285111421435,0.9408866350532257,0.008509213315958553
1723186348.8733563,-1.1542807817459106,-1.310735821723938,0.9858174920082092,-0.33623207286677004,0.0407426712790429,0.9408781937020059,0.0060203481156780436
1723186348.8844824,-1.150836706161499,-1.3138307332992554,0.9863349795341492,-0.3362707845279955,0.04062567134122947,0.9408815037343057,0.0036722387947153174
1723186348.8956075,-1.1479862928390503,-1.3170411586761475,0.9875543713569641,-0.3364123194831898,0.04061821749142357,0.9408374429243586,0.0013519824549533934
1723186348.9067328,-1.1466176509857178,-1.3178914785385132,0.9874619841575623,-0.3368353420053322,0.04100345214787035,0.9406702639059049,-0.00031133017746801545
1723186348.917859,-1.1422661542892456,-1.3217177391052246,0.9930280447006226,-0.3370569227180947,0.04103960700016292,0.9405868494021551,-0.0021825601157140014
1723186348.9289844,-1.1395518779754639,-1.3257038593292236,0.9945039749145508,-0.33717678250271865,0.041124069451431454,0.9405332530068433,-0.004222797989786611
1723186348.9401095,-1.138165831565857,-1.3256267309188843,0.9950217604637146,-0.3374591306794841,0.04147243897803361,0.9404077022276215,-0.005893655411169229
1723186348.9512358,-1.1353092193603516,-1.3283227682113647,0.9952808618545532,-0.33777849428917894,0.04122950664500848,0.9402969757908141,-0.006885557460827465
1723186348.962361,-1.1326011419296265,-1.332849144935608,0.9971386790275574,-0.33789997501851327,0.04090914698315442,0.9402534184985812,-0.008577282332104762
1723186348.9734862,-1.1313507556915283,-1.3361668586730957,0.9951090812683105,-0.3375304251983384,0.04155015366895613,0.9403351511434541,-0.010798684061683479
1723186348.9846125,-1.1269659996032715,-1.3359813690185547,0.9952786564826965,-0.3380574053328023,0.04142665578429048,0.9401322129029556,-0.012345953950719081
1723186348.9957376,-1.1240077018737793,-1.338516116142273,0.9973308444023132,-0.33831564995570396,0.041379805036207605,0.9400176970992186,-0.014033985331227017
1723186349.0068629,-1.1240674257278442,-1.3401092290878296,0.995474100112915,-0.3379498386534294,0.041696861195032325,0.9401022082420232,-0.016096572213280563
1723186349.0179892,-1.1199582815170288,-1.3414753675460815,0.9964484572410583,-0.33762786256094274,0.042181560861647906,0.9401609169411651,-0.018044261567813684
1723186349.029114,-1.1155821084976196,-1.3437033891677856,0.9991040825843811,-0.33787160376375847,0.042288743853818464,0.9400355145791472,-0.01968948331176528
1723186349.0402393,-1.1154587268829346,-1.3445549011230469,1.000006079673767,-0.3381521965859115,0.04253837298498185,0.9398962153680913,-0.020944960526741593
1723186349.0513654,-1.1121737957000732,-1.3453272581100464,0.9989058375358582,-0.3375542610942696,0.04310918889889585,0.9400481165963689,-0.022544494843089513
